Community Area,year,month,crime_count,unemployment_rate
39.0,2022,5,110,0.04210006318656507
39.0,2022,6,152,0.03427309236947791
39.0,2022,7,179,0.039783644157411216
39.0,2022,8,176,0.05234240037510217
39.0,2022,9,147,0.034333416926148344
39.0,2022,10,183,0.03514457831325301
39.0,2022,11,178,0.03753100014517085
39.0,2022,12,206,0.035791164658634536
39.0,2023,1,200,0.05952354935413286
39.0,2023,2,161,0.05286320664122886
39.0,2023,3,144,0.051874237432069634
39.0,2023,4,158,0.04487418598833256
39.0,2023,5,166,0.034666666666666665
39.0,2023,6,161,0.034526104417670685
39.0,2023,7,236,0.03889056177884535
39.0,2023,8,203,0.05766161654484873
39.0,2023,9,182,0.041936514549947415
39.0,2023,10,161,0.034526104417670685
39.0,2023,11,152,0.055265452435201465
39.0,2023,12,138,0.03959065373829178
39.0,2024,1,157,0.03441365461847389
39.0,2024,2,169,0.05087557889665321
39.0,2024,3,141,0.0559907991918739
39.0,2024,4,132,0.0399174630625542
39.0,2024,5,244,0.03685943775100402
39.0,2024,6,389,0.040935742971887554
39.0,2024,7,348,0.03978313253012048
39.0,2024,8,403,0.04132931726907631
39.0,2024,9,384,0.040795180722891566
39.0,2024,10,436,0.0422570281124498
39.0,2024,11,345,0.044925922543076875
39.0,2024,12,373,0.0404859437751004
39.0,2025,1,289,0.05083567016554367
39.0,2025,2,220,0.043118572360941264
39.0,2025,3,330,0.04916966150667711
39.0,2025,4,353,0.03992369477911647
39.0,2025,5,103,0.03289558232931727
40.0,2020,1,201,0.035650602409638556
40.0,2020,2,150,0.057010707204782275
40.0,2020,3,144,0.03404819277108434
40.0,2020,4,125,0.0335140562248996
40.0,2020,5,141,0.03396385542168675
40.0,2020,6,189,0.03531325301204819
40.0,2020,7,206,0.03620597751673553
40.0,2020,8,193,0.045975288539898275
40.0,2020,9,137,0.033851405622489956
40.0,2020,10,171,0.04875151579243119
40.0,2020,11,154,0.0343293172690763
40.0,2020,12,156,0.05360409309404694
40.0,2021,1,158,0.04952237489509228
40.0,2021,2,117,0.05358407376991759
40.0,2021,3,153,0.03432589195096769
40.0,2021,4,154,0.0343293172690763
40.0,2021,5,140,0.03393574297188755
40.0,2021,6,178,0.04342280283217208
40.0,2021,7,181,0.03508835341365462
40.0,2021,8,185,0.035200803212851406
40.0,2021,9,186,0.05925340614614775
40.0,2021,10,176,0.03494779116465863
40.0,2021,11,158,0.034441767068273094
40.0,2021,12,179,0.03989593394086478
40.0,2022,1,139,0.03390763052208835
40.0,2022,2,148,0.034160642570281126
40.0,2022,3,189,0.03531325301204819
40.0,2022,4,165,0.03463855421686747
40.0,2022,5,189,0.04169185761594649
40.0,2022,6,195,0.04486240785529063
40.0,2022,7,223,0.03626907630522088
40.0,2022,8,211,0.03593172690763052
40.0,2022,9,190,0.04048934893017723
40.0,2022,10,195,0.037657686363573986
40.0,2022,11,203,0.0416827985748388
40.0,2022,12,203,0.035706827309236945
40.0,2023,1,242,0.03680321285140562
40.0,2023,2,183,0.03514457831325301
40.0,2023,3,174,0.042493533941492925
40.0,2023,4,183,0.04860617592057528
40.0,2023,5,226,0.04228845399615682
40.0,2023,6,257,0.03722489959839358
40.0,2023,7,261,0.03733734939759036
40.0,2023,8,228,0.040126271254365395
40.0,2023,9,196,0.04213247042916576
40.0,2023,10,231,0.03649397590361446
40.0,2023,11,198,0.04941617545353263
40.0,2023,12,207,0.03581927710843373
40.0,2024,1,188,0.035285140562249
40.0,2024,2,185,0.035200803212851406
40.0,2024,3,174,0.040087844641895354
40.0,2024,4,185,0.035200803212851406
40.0,2024,5,365,0.05344435937578376
40.0,2024,6,463,0.043016064257028114
40.0,2024,7,445,0.04251004016064257
40.0,2024,8,462,0.04714568142618112
40.0,2024,9,420,0.04180722891566265
40.0,2024,10,438,0.049043042518450944
40.0,2024,11,326,0.05922290341311794
40.0,2024,12,408,0.05057930798625417
40.0,2025,1,341,0.056354175797484966
40.0,2025,2,287,0.03806827309236948
40.0,2025,3,480,0.05863274223903517
40.0,2025,4,396,0.054522691226949825
40.0,2025,5,108,0.033036144578313255
41.0,2020,1,112,0.03314859437751004
41.0,2020,2,111,0.05259019182652519
41.0,2020,3,115,0.03323293172690763
41.0,2020,4,88,0.041162391413730744
41.0,2020,5,103,0.03289558232931727
41.0,2020,6,105,0.04459363768264866
41.0,2020,7,141,0.03396385542168675
41.0,2020,8,149,0.04515057120391482
41.0,2020,9,126,0.052599996153108064
41.0,2020,10,171,0.0573513282401001
41.0,2020,11,141,0.03396385542168675
41.0,2020,12,106,0.04063102408893156
41.0,2021,1,105,0.032951807228915664
41.0,2021,2,85,0.03238955823293173
41.0,2021,3,99,0.03278313253012048
41.0,2021,4,107,0.03300803212851405
41.0,2021,5,136,0.05962748330043039
41.0,2021,6,153,0.034301204819277106
41.0,2021,7,159,0.052187771775711864
41.0,2021,8,170,0.03477911646586345
41.0,2021,9,187,0.035257028112449795
41.0,2021,10,192,0.04050820074963438
41.0,2021,11,171,0.039189009818336173
41.0,2021,12,155,0.0343574297188755
41.0,2022,1,153,0.04175462354804536
41.0,2022,2,126,0.03769826291574643
41.0,2022,3,154,0.0343293172690763
41.0,2022,4,172,0.04859254807752119
41.0,2022,5,147,0.057640352690579974
41.0,2022,6,193,0.03542570281124498
41.0,2022,7,175,0.03491967871485944
41.0,2022,8,211,0.03593172690763052
41.0,2022,9,216,0.036072289156626504
41.0,2022,10,206,0.035791164658634536
41.0,2022,11,189,0.04415199715105089
41.0,2022,12,194,0.03545381526104417
41.0,2023,1,190,0.04102922009781743
41.0,2023,2,167,0.0492137910425325
41.0,2023,3,163,0.034582329317269074
41.0,2023,4,237,0.03666265060240964
41.0,2023,5,207,0.04806496252429838
41.0,2023,6,211,0.04797607241699206
41.0,2023,7,266,0.03747791164658634
41.0,2023,8,248,0.0468740247575743
41.0,2023,9,186,0.0352289156626506
41.0,2023,10,200,0.037643287219527956
41.0,2023,11,176,0.03494779116465863
41.0,2023,12,211,0.03593172690763052
41.0,2024,1,184,0.03517269076305221
41.0,2024,2,189,0.03531325301204819
41.0,2024,3,196,0.03707273167364007
41.0,2024,4,186,0.04800450300088684
41.0,2024,5,276,0.05228753422462069
41.0,2024,6,454,0.04276305220883534
41.0,2024,7,451,0.04267871485943775
41.0,2024,8,376,0.040775224535936475
41.0,2024,9,443,0.04245381526104418
41.0,2024,10,463,0.043016064257028114
41.0,2024,11,406,0.04141365461847389
41.0,2024,12,394,0.04645681872770045
41.0,2025,1,447,0.042566265060240964
41.0,2025,2,356,0.04000803212851406
41.0,2025,3,357,0.040036144578313254
41.0,2025,4,401,0.04127309236947791
41.0,2025,5,112,0.047414085066099884
42.0,2020,1,264,0.03742168674698795
42.0,2020,2,232,0.036522088353413654
42.0,2020,3,209,0.03587550200803213
42.0,2020,4,174,0.03489156626506024
42.0,2020,5,260,0.05639345500212663
42.0,2020,6,273,0.03767469879518072
42.0,2020,7,287,0.03806827309236948
42.0,2020,8,277,0.03778714859437751
42.0,2020,9,250,0.048958088189927966
42.0,2020,10,265,0.03744979919678715
42.0,2020,11,219,0.036156626506024095
42.0,2020,12,236,0.04817435051842545
42.0,2021,1,245,0.03688755020080321
42.0,2021,2,180,0.03506024096385542
42.0,2021,3,250,0.0370281124497992
42.0,2021,4,235,0.04149943442234782
42.0,2021,5,270,0.037590361445783135
42.0,2021,6,275,0.04729955734516413
42.0,2021,7,237,0.05015818774586952
42.0,2021,8,256,0.05855691301764647
42.0,2021,9,228,0.0599485514674792
42.0,2021,10,242,0.03680321285140562
42.0,2021,11,220,0.03618473895582329
42.0,2021,12,240,0.036746987951807225
42.0,2022,1,231,0.03649397590361446
42.0,2022,2,168,0.04726590442071756
42.0,2022,3,219,0.036156626506024095
42.0,2022,4,237,0.03666265060240964
42.0,2022,5,336,0.05659268835506713
42.0,2022,6,312,0.038771084337349396
42.0,2022,7,308,0.03865863453815261
42.0,2022,8,320,0.03899598393574297
42.0,2022,9,275,0.05268283053920579
42.0,2022,10,296,0.051964714674286344
42.0,2022,11,267,0.055255192486348595
42.0,2022,12,275,0.04599525401057709
42.0,2023,1,298,0.048504403010350555
42.0,2023,2,236,0.044154177588926286
42.0,2023,3,255,0.03716867469879518
42.0,2023,4,256,0.037196787148594375
42.0,2023,5,325,0.039136546184738955
42.0,2023,6,330,0.05728948174213351
42.0,2023,7,375,0.0405421686746988
42.0,2023,8,368,0.04034538152610442
42.0,2023,9,350,0.0458642272313755
42.0,2023,10,344,0.039670682730923695
42.0,2023,11,283,0.037955823293172694
42.0,2023,12,307,0.04329103891790987
42.0,2024,1,296,0.038321285140562246
42.0,2024,2,318,0.03893975903614458
42.0,2024,3,296,0.04891385834478523
42.0,2024,4,309,0.042085512765588105
42.0,2024,5,583,0.04953212379070149
42.0,2024,6,630,0.04844888944526645
42.0,2024,7,696,0.04956626506024096
42.0,2024,8,626,0.04759839357429719
42.0,2024,9,651,0.04830120481927711
42.0,2024,10,736,0.050690763052208834
42.0,2024,11,525,0.04475903614457832
42.0,2024,12,551,0.04548995983935743
42.0,2025,1,571,0.04667532703272369
42.0,2025,2,472,0.04326907630522088
42.0,2025,3,540,0.045180722891566265
42.0,2025,4,582,0.04636144578313253
42.0,2025,5,158,0.039043131248018316
43.0,2010,1,1,0.030028112449799197
43.0,2020,1,714,0.05007228915662651
43.0,2020,2,627,0.04762650602409639
43.0,2020,3,635,0.04785140562248996
43.0,2020,4,539,0.05481576000735639
43.0,2020,5,660,0.048554216867469885
43.0,2020,6,689,0.049369477911646586
43.0,2020,7,742,0.050859437751004016
43.0,2020,8,675,0.04897590361445783
43.0,2020,9,667,0.048751004016064255
43.0,2020,10,643,0.04807630522088353
43.0,2020,11,586,0.04647389558232932
43.0,2020,12,631,0.04773895582329317
43.0,2021,1,614,0.0572647510298489
43.0,2021,2,478,0.04343775100401606
43.0,2021,3,627,0.04762650602409639
43.0,2021,4,592,0.04664257028112449
43.0,2021,5,665,0.04869477911646586
43.0,2021,6,685,0.049257028112449794
43.0,2021,7,661,0.04858232931726908
43.0,2021,8,646,0.048160642570281124
43.0,2021,9,662,0.048610441767068274
43.0,2021,10,647,0.048188755020080326
43.0,2021,11,587,0.04650200803212851
43.0,2021,12,610,0.04714859437751004
43.0,2022,1,556,0.045630522088353415
43.0,2022,2,546,0.04534939759036145
43.0,2022,3,671,0.04886345381526104
43.0,2022,4,653,0.0572851887576072
43.0,2022,5,648,0.050701621680369346
43.0,2022,6,676,0.04900401606425703
43.0,2022,7,717,0.05015662650602409
43.0,2022,8,842,0.053670682730923694
43.0,2022,9,829,0.053305220883534135
43.0,2022,10,820,0.05832093619719389
43.0,2022,11,712,0.055682612615193854
43.0,2022,12,655,0.0484136546184739
43.0,2023,1,822,0.05310843373493976
43.0,2023,2,689,0.049369477911646586
43.0,2023,3,757,0.051281124497991964
43.0,2023,4,739,0.050775100401606425
43.0,2023,5,674,0.04894779116465864
43.0,2023,6,754,0.05119678714859438
43.0,2023,7,817,0.05296787148594378
43.0,2023,8,747,0.051000000000000004
43.0,2023,9,661,0.04858232931726908
43.0,2023,10,733,0.05060642570281125
43.0,2023,11,694,0.049510040160642574
43.0,2023,12,699,0.05754495270513188
43.0,2024,1,672,0.04997782992885776
43.0,2024,2,664,0.048666666666666664
43.0,2024,3,683,0.049200803212851404
43.0,2024,4,680,0.04911646586345382
43.0,2024,5,1223,0.06438152610441768
43.0,2024,6,1426,0.07008835341365462
43.0,2024,7,1611,0.07528915662650602
43.0,2024,8,1523,0.07281526104417671
43.0,2024,9,1483,0.07169076305220884
43.0,2024,10,1355,0.06809236947791164
43.0,2024,11,1255,0.06528112449799198
43.0,2024,12,1360,0.06823293172690764
43.0,2025,1,1276,0.0658714859437751
43.0,2025,2,1068,0.060024096385542174
43.0,2025,3,1277,0.0658995983935743
43.0,2025,4,1376,0.06868273092369478
43.0,2025,5,292,0.05198146719890269
44.0,2020,1,446,0.04253815261044177
44.0,2020,2,498,0.054575337728790585
44.0,2020,3,447,0.04663724116481545
44.0,2020,4,380,0.04068273092369478
44.0,2020,5,524,0.044730923694779115
44.0,2020,6,466,0.04470844925167484
44.0,2020,7,502,0.04411244979919679
44.0,2020,8,491,0.05801458029961029
44.0,2020,9,429,0.04827965353261054
44.0,2020,10,452,0.042706827309236944
44.0,2020,11,425,0.058689340362526744
44.0,2020,12,382,0.04073895582329317
44.0,2021,1,420,0.05775873224972529
44.0,2021,2,347,0.045531597645571936
44.0,2021,3,430,0.04208835341365462
44.0,2021,4,406,0.04141365461847389
44.0,2021,5,454,0.05281334725401415
44.0,2021,6,504,0.04416867469879518
44.0,2021,7,463,0.04788536862521519
44.0,2021,8,478,0.04343775100401606
44.0,2021,9,538,0.04512449799196787
44.0,2021,10,508,0.04428112449799197
44.0,2021,11,420,0.044064844763517755
44.0,2021,12,404,0.0413574297188755
44.0,2022,1,373,0.0440759196901809
44.0,2022,2,382,0.04073895582329317
44.0,2022,3,455,0.04279116465863454
44.0,2022,4,471,0.043240963855421685
44.0,2022,5,523,0.04470281124497992
44.0,2022,6,518,0.04456224899598393
44.0,2022,7,568,0.04596787148594378
44.0,2022,8,571,0.05652463038522016
44.0,2022,9,572,0.046080321285140564
44.0,2022,10,567,0.045939759036144584
44.0,2022,11,583,0.04638955823293173
44.0,2022,12,498,0.044
44.0,2023,1,581,0.04633333333333334
44.0,2023,2,484,0.04647946335206565
44.0,2023,3,552,0.05783223826706762
44.0,2023,4,509,0.04430923694779117
44.0,2023,5,546,0.04534939759036145
44.0,2023,6,504,0.04416867469879518
44.0,2023,7,548,0.04540562248995984
44.0,2023,8,576,0.04619277108433735
44.0,2023,9,510,0.04433734939759036
44.0,2023,10,537,0.045096385542168674
44.0,2023,11,535,0.045040160642570284
44.0,2023,12,493,0.04385943775100402
44.0,2024,1,474,0.043325301204819276
44.0,2024,2,486,0.04744983781998901
44.0,2024,3,539,0.0538279875323417
44.0,2024,4,471,0.047047463093002694
44.0,2024,5,955,0.05684738955823293
44.0,2024,6,997,0.058028112449799205
44.0,2024,7,987,0.05774698795180723
44.0,2024,8,939,0.05639759036144579
44.0,2024,9,933,0.056228915662650605
44.0,2024,10,953,0.05679116465863454
44.0,2024,11,869,0.054429718875502006
44.0,2024,12,832,0.05338955823293173
44.0,2025,1,784,0.05204016064257028
44.0,2025,2,806,0.052658634538152616
44.0,2025,3,945,0.05656626506024097
44.0,2025,4,930,0.056657850673469366
44.0,2025,5,222,0.05726597415565264
45.0,2020,1,116,0.033261044176706826
45.0,2020,2,98,0.03275502008032129
45.0,2020,3,99,0.04174832926143883
45.0,2020,4,64,0.03179919678714859
45.0,2020,5,114,0.0456607555793248
45.0,2020,6,100,0.032811244979919676
45.0,2020,7,119,0.036011216605023676
45.0,2020,8,120,0.059219221861461654
45.0,2020,9,101,0.041781050371790765
45.0,2020,10,93,0.0326144578313253
45.0,2020,11,89,0.032502008032128514
45.0,2020,12,92,0.045886585026874586
45.0,2021,1,101,0.038610514708781914
45.0,2021,2,58,0.031630522088353416
45.0,2021,3,81,0.04750515903294673
45.0,2021,4,87,0.03326347380172369
45.0,2021,5,83,0.040209208040896505
45.0,2021,6,127,0.03357028112449799
45.0,2021,7,109,0.03306425702811245
45.0,2021,8,94,0.032642570281124494
45.0,2021,9,94,0.04206442758431564
45.0,2021,10,113,0.03420607408397013
45.0,2021,11,96,0.04295140804998458
45.0,2021,12,88,0.03903281581348919
45.0,2022,1,90,0.03253012048192771
45.0,2022,2,90,0.04947090653733056
45.0,2022,3,96,0.0447009388009122
45.0,2022,4,92,0.032586345381526105
45.0,2022,5,81,0.039930763343126986
45.0,2022,6,95,0.03627205239284527
45.0,2022,7,97,0.042911885270504664
45.0,2022,8,109,0.03306425702811245
45.0,2022,9,129,0.033626506024096385
45.0,2022,10,111,0.033120481927710846
45.0,2022,11,96,0.05451730771724432
45.0,2022,12,92,0.04078175955935584
45.0,2023,1,127,0.04226741203719023
45.0,2023,2,101,0.03283935742971887
45.0,2023,3,86,0.03241767068273092
45.0,2023,4,88,0.05691498688911691
45.0,2023,5,82,0.044365591232624325
45.0,2023,6,107,0.05827446977765575
45.0,2023,7,104,0.04977777432134648
45.0,2023,8,91,0.05408200735470902
45.0,2023,9,99,0.03746299219259486
45.0,2023,10,132,0.033710843373493976
45.0,2023,11,114,0.052932709804548686
45.0,2023,12,67,0.04909100690278935
45.0,2024,1,77,0.05230218208632018
45.0,2024,2,93,0.0326144578313253
45.0,2024,3,95,0.05196075410704779
45.0,2024,4,90,0.03253012048192771
45.0,2024,5,155,0.0343574297188755
45.0,2024,6,211,0.05330340378838071
45.0,2024,7,208,0.03584738955823293
45.0,2024,8,187,0.035257028112449795
45.0,2024,9,168,0.04773880416357673
45.0,2024,10,228,0.04324997252443577
45.0,2024,11,160,0.03449799196787148
45.0,2024,12,175,0.043101951089259356
45.0,2025,1,148,0.049278800820939044
45.0,2025,2,175,0.03491967871485944
45.0,2025,3,149,0.03418875502008032
45.0,2025,4,172,0.03483534136546185
45.0,2025,5,57,0.05008893302648046
46.0,2020,1,267,0.037506024096385544
46.0,2020,2,231,0.03649397590361446
46.0,2020,3,292,0.03820883534136546
46.0,2020,4,205,0.03576305220883534
46.0,2020,5,276,0.03775903614457831
46.0,2020,6,313,0.03879919678714859
46.0,2020,7,341,0.05647585986845355
46.0,2020,8,348,0.03978313253012048
46.0,2020,9,296,0.048218984038062816
46.0,2020,10,325,0.039136546184738955
46.0,2020,11,233,0.05025480029937981
46.0,2020,12,278,0.03781526104417671
46.0,2021,1,271,0.050855698775856044
46.0,2021,2,247,0.042734060122832616
46.0,2021,3,276,0.0501170109815129
46.0,2021,4,310,0.038714859437751006
46.0,2021,5,316,0.03888353413654619
46.0,2021,6,342,0.0396144578313253
46.0,2021,7,348,0.04350511931360042
46.0,2021,8,341,0.039586345381526104
46.0,2021,9,343,0.05016892768315618
46.0,2021,10,273,0.03767469879518072
46.0,2021,11,293,0.038236947791164655
46.0,2021,12,337,0.03947389558232932
46.0,2022,1,305,0.03857429718875502
46.0,2022,2,266,0.04225035001579226
46.0,2022,3,333,0.039361445783132526
46.0,2022,4,332,0.03933333333333333
46.0,2022,5,353,0.03992369477911647
46.0,2022,6,335,0.055060013878354
46.0,2022,7,397,0.041160642570281125
46.0,2022,8,415,0.041666666666666664
46.0,2022,9,447,0.042566265060240964
46.0,2022,10,493,0.04385943775100402
46.0,2022,11,334,0.03938955823293173
46.0,2022,12,395,0.0596938034514521
46.0,2023,1,359,0.040092369477911644
46.0,2023,2,359,0.04996152308012585
46.0,2023,3,373,0.04557996831436611
46.0,2023,4,409,0.04149799196787149
46.0,2023,5,372,0.0404578313253012
46.0,2023,6,398,0.04410353050741644
46.0,2023,7,417,0.04172289156626506
46.0,2023,8,366,0.04762667714362789
46.0,2023,9,294,0.03826506024096386
46.0,2023,10,380,0.04068273092369478
46.0,2023,11,330,0.03927710843373494
46.0,2023,12,322,0.04863417504985977
46.0,2024,1,319,0.05790291154096837
46.0,2024,2,282,0.03792771084337349
46.0,2024,3,336,0.039445783132530124
46.0,2024,4,332,0.05104905355438688
46.0,2024,5,545,0.045321285140562245
46.0,2024,6,648,0.04821686746987952
46.0,2024,7,724,0.05035341365461848
46.0,2024,8,722,0.05029718875502008
46.0,2024,9,674,0.04894779116465864
46.0,2024,10,669,0.04880722891566265
46.0,2024,11,602,0.04692369477911647
46.0,2024,12,554,0.04557429718875502
46.0,2025,1,525,0.04475903614457832
46.0,2025,2,469,0.043184738955823296
46.0,2025,3,623,0.0475140562248996
46.0,2025,4,594,0.05577010594879846
46.0,2025,5,162,0.037035751672051295
47.0,2020,1,39,0.035894328271961255
47.0,2020,2,32,0.04122471430141465
47.0,2020,3,23,0.05016416755839195
47.0,2020,4,17,0.030477911646586343
47.0,2020,5,23,0.030646586345381525
47.0,2020,6,30,0.05977870882804572
47.0,2020,7,23,0.030646586345381525
47.0,2020,8,38,0.056176992779530824
47.0,2020,9,33,0.05898817943870977
47.0,2020,10,32,0.030899598393574295
47.0,2020,11,35,0.042766684362456786
47.0,2020,12,23,0.04440006389045117
47.0,2021,1,31,0.0308714859437751
47.0,2021,2,18,0.059883903942325796
47.0,2021,3,29,0.05372496671030607
47.0,2021,4,29,0.0355087087461635
47.0,2021,5,15,0.054625673054547935
47.0,2021,6,27,0.03789778962515327
47.0,2021,7,26,0.05140030246383996
47.0,2021,8,30,0.05060496907441463
47.0,2021,9,28,0.03078714859437751
47.0,2021,10,36,0.031012048192771084
47.0,2021,11,28,0.03078714859437751
47.0,2021,12,32,0.049930268068100817
47.0,2022,1,24,0.04797661957132447
47.0,2022,2,21,0.04287629265429704
47.0,2022,3,29,0.04132586844616664
47.0,2022,4,20,0.030562248995983934
47.0,2022,5,24,0.040636263413400056
47.0,2022,6,33,0.0483429944005293
47.0,2022,7,27,0.054016307402529086
47.0,2022,8,34,0.03095582329317269
47.0,2022,9,32,0.030899598393574295
47.0,2022,10,30,0.05124107865667198
47.0,2022,11,34,0.03095582329317269
47.0,2022,12,42,0.031180722891566263
47.0,2023,1,28,0.04211543457277241
47.0,2023,2,18,0.03442674561596985
47.0,2023,3,29,0.049996430507780514
47.0,2023,4,25,0.03395206708855208
47.0,2023,5,43,0.05275208562770911
47.0,2023,6,44,0.03123694779116466
47.0,2023,7,39,0.05139723747460053
47.0,2023,8,26,0.030730923694779116
47.0,2023,9,22,0.030618473895582327
47.0,2023,10,34,0.056640472906642675
47.0,2023,11,18,0.05810990205603497
47.0,2023,12,16,0.03044979919678715
47.0,2024,1,18,0.03784544226854776
47.0,2024,2,19,0.045938721758665445
47.0,2024,3,26,0.030730923694779116
47.0,2024,4,29,0.030815261044176707
47.0,2024,5,48,0.03134939759036144
47.0,2024,6,56,0.05524444286968764
47.0,2024,7,51,0.03803743054140915
47.0,2024,8,55,0.05035287485790101
47.0,2024,9,58,0.031630522088353416
47.0,2024,10,48,0.04917212012154242
47.0,2024,11,29,0.030815261044176707
47.0,2024,12,50,0.03140562248995984
47.0,2025,1,41,0.036629803258316204
47.0,2025,2,37,0.03104016064257028
47.0,2025,3,20,0.030562248995983934
47.0,2025,4,61,0.04001238973918607
47.0,2025,5,6,0.03677554238091667
48.0,2020,1,104,0.03292369477911646
48.0,2020,2,93,0.0326144578313253
48.0,2020,3,95,0.034152076909867365
48.0,2020,4,77,0.054436301782614896
48.0,2020,5,128,0.059019987333956
48.0,2020,6,111,0.05439361197816189
48.0,2020,7,132,0.04846825287657395
48.0,2020,8,110,0.033092369477911644
48.0,2020,9,118,0.03331726907630522
48.0,2020,10,103,0.044519260353730016
48.0,2020,11,114,0.03320481927710843
48.0,2020,12,105,0.032951807228915664
48.0,2021,1,141,0.03396385542168675
48.0,2021,2,76,0.047074922741234156
48.0,2021,3,104,0.03292369477911646
48.0,2021,4,96,0.03269879518072289
48.0,2021,5,96,0.03517610754559424
48.0,2021,6,122,0.03362961857172768
48.0,2021,7,111,0.033120481927710846
48.0,2021,8,111,0.04665856577891607
48.0,2021,9,122,0.033551036805227634
48.0,2021,10,131,0.05531738284252575
48.0,2021,11,110,0.033092369477911644
48.0,2021,12,109,0.048525099966907334
48.0,2022,1,85,0.03238955823293173
48.0,2022,2,80,0.041823822351280696
48.0,2022,3,101,0.03283935742971887
48.0,2022,4,106,0.03297991967871486
48.0,2022,5,100,0.03443448023184444
48.0,2022,6,113,0.033176706827309235
48.0,2022,7,151,0.03424497991967872
48.0,2022,8,109,0.05048100365961972
48.0,2022,9,122,0.03342971887550201
48.0,2022,10,116,0.05240264587264305
48.0,2022,11,138,0.03387951807228916
48.0,2022,12,116,0.033261044176706826
48.0,2023,1,145,0.03922841411939403
48.0,2023,2,114,0.036788773296329555
48.0,2023,3,97,0.03785337466556472
48.0,2023,4,108,0.033036144578313255
48.0,2023,5,112,0.03314859437751004
48.0,2023,6,105,0.032951807228915664
48.0,2023,7,143,0.03759276413275019
48.0,2023,8,136,0.03382329317269076
48.0,2023,9,132,0.04233532098282651
48.0,2023,10,180,0.03713568010986356
48.0,2023,11,150,0.034216867469879515
48.0,2023,12,119,0.03334538152610442
48.0,2024,1,125,0.040466848129280676
48.0,2024,2,130,0.03974846443279879
48.0,2024,3,108,0.033036144578313255
48.0,2024,4,99,0.03278313253012048
48.0,2024,5,180,0.03506024096385542
48.0,2024,6,208,0.056709825652182334
48.0,2024,7,222,0.05458393023381354
48.0,2024,8,196,0.03551004016064257
48.0,2024,9,214,0.04602022687702049
48.0,2024,10,230,0.03646586345381526
48.0,2024,11,255,0.03716867469879518
48.0,2024,12,194,0.051361040706481856
48.0,2025,1,185,0.05872827782660889
48.0,2025,2,231,0.03649397590361446
48.0,2025,3,196,0.05987053062822958
48.0,2025,4,207,0.03581927710843373
48.0,2025,5,63,0.031771084337349396
49.0,2020,1,515,0.04447791164658635
49.0,2020,2,435,0.051327024706527856
49.0,2020,3,463,0.059304814895106125
49.0,2020,4,378,0.040626506024096384
49.0,2020,5,563,0.04582730923694779
49.0,2020,6,536,0.04506827309236948
49.0,2020,7,518,0.0557311243922123
49.0,2020,8,611,0.047176706827309234
49.0,2020,9,520,0.04461847389558233
49.0,2020,10,533,0.05810940402712779
49.0,2020,11,454,0.04276305220883534
49.0,2020,12,468,0.049360238873787876
49.0,2021,1,487,0.043690763052208835
49.0,2021,2,334,0.03938955823293173
49.0,2021,3,462,0.04298795180722892
49.0,2021,4,395,0.04110441767068273
49.0,2021,5,489,0.04374698795180723
49.0,2021,6,494,0.045808862491077705
49.0,2021,7,499,0.0440281124497992
49.0,2021,8,503,0.044140562248995985
49.0,2021,9,478,0.05558227075816846
49.0,2021,10,455,0.05401351999847225
49.0,2021,11,418,0.049307800659082704
49.0,2021,12,404,0.04518016746748968
49.0,2022,1,382,0.04158644142389078
49.0,2022,2,339,0.03953012048192771
49.0,2022,3,462,0.04298795180722892
49.0,2022,4,470,0.04321285140562249
49.0,2022,5,493,0.05738823631140479
49.0,2022,6,456,0.04281927710843374
49.0,2022,7,552,0.05934149674762161
49.0,2022,8,603,0.057502047241684076
49.0,2022,9,600,0.04686746987951807
49.0,2022,10,589,0.04655823293172691
49.0,2022,11,534,0.059309930373633094
49.0,2022,12,475,0.05035523468938074
49.0,2023,1,489,0.04374698795180723
49.0,2023,2,425,0.04194779116465863
49.0,2023,3,541,0.04520883534136546
49.0,2023,4,489,0.046583352434778756
49.0,2023,5,523,0.04470281124497992
49.0,2023,6,526,0.04478714859437751
49.0,2023,7,541,0.04520883534136546
49.0,2023,8,568,0.04596787148594378
49.0,2023,9,537,0.045096385542168674
49.0,2023,10,492,0.043831325301204815
49.0,2023,11,483,0.04357831325301205
49.0,2023,12,487,0.05933795826290273
49.0,2024,1,448,0.042594377510040166
49.0,2024,2,441,0.04239759036144578
49.0,2024,3,483,0.04463489371901543
49.0,2024,4,468,0.043156626506024094
49.0,2024,5,751,0.058711385863882186
49.0,2024,6,982,0.05760642570281124
49.0,2024,7,1002,0.05816867469879518
49.0,2024,8,1000,0.05811244979919679
49.0,2024,9,1008,0.05833734939759036
49.0,2024,10,970,0.05860781181709127
49.0,2024,11,781,0.05994476471251188
49.0,2024,12,786,0.05209638554216867
49.0,2025,1,924,0.05597590361445783
49.0,2025,2,737,0.05071887550200803
49.0,2025,3,795,0.052349397590361446
49.0,2025,4,856,0.05406425702811245
49.0,2025,5,195,0.035481927710843374
50.0,2020,1,70,0.03196787148594377
50.0,2020,2,87,0.03244578313253012
50.0,2020,3,66,0.03891707327323227
50.0,2020,4,54,0.05929834932725439
50.0,2020,5,73,0.032052208835341364
50.0,2020,6,78,0.05693367601675001
50.0,2020,7,79,0.032220883534136546
50.0,2020,8,88,0.03247389558232932
50.0,2020,9,82,0.03230522088353414
50.0,2020,10,105,0.032951807228915664
